# color images
# file: 'rgbd_dataset_freiburg3_large_cabinet.bag'
# timestamp filename
1341841599.918690 rgb/1341841599.918690.png
1341841599.950753 rgb/1341841599.950753.png
1341841599.982953 rgb/1341841599.982953.png
1341841600.018849 rgb/1341841600.018849.png
1341841600.050803 rgb/1341841600.050803.png
1341841600.086610 rgb/1341841600.086610.png
1341841600.118736 rgb/1341841600.118736.png
1341841600.150754 rgb/1341841600.150754.png
1341841600.186674 rgb/1341841600.186674.png
1341841600.218895 rgb/1341841600.218895.png
1341841600.250744 rgb/1341841600.250744.png
1341841600.286782 rgb/1341841600.286782.png
1341841600.318807 rgb/1341841600.318807.png
1341841600.354808 rgb/1341841600.354808.png
1341841600.386610 rgb/1341841600.386610.png
1341841600.418798 rgb/1341841600.418798.png
1341841600.454756 rgb/1341841600.454756.png
1341841600.486702 rgb/1341841600.486702.png
1341841600.518765 rgb/1341841600.518765.png
1341841600.554911 rgb/1341841600.554911.png
1341841600.586690 rgb/1341841600.586690.png
1341841600.622981 rgb/1341841600.622981.png
1341841600.654761 rgb/1341841600.654761.png
1341841600.686702 rgb/1341841600.686702.png
1341841600.722755 rgb/1341841600.722755.png
1341841600.755698 rgb/1341841600.755698.png
1341841600.829936 rgb/1341841600.829936.png
1341841600.854779 rgb/1341841600.854779.png
1341841600.890953 rgb/1341841600.890953.png
1341841600.923018 rgb/1341841600.923018.png
1341841600.961845 rgb/1341841600.961845.png
1341841600.990770 rgb/1341841600.990770.png
1341841601.022852 rgb/1341841601.022852.png
1341841601.054976 rgb/1341841601.054976.png
1341841601.090898 rgb/1341841601.090898.png
1341841601.122739 rgb/1341841601.122739.png
1341841601.158930 rgb/1341841601.158930.png
1341841601.190637 rgb/1341841601.190637.png
1341841601.222848 rgb/1341841601.222848.png
1341841601.258671 rgb/1341841601.258671.png
1341841601.291100 rgb/1341841601.291100.png
1341841601.326672 rgb/1341841601.326672.png
1341841601.358632 rgb/1341841601.358632.png
1341841601.390676 rgb/1341841601.390676.png
1341841601.429952 rgb/1341841601.429952.png
1341841601.462234 rgb/1341841601.462234.png
1341841601.497745 rgb/1341841601.497745.png
1341841601.529994 rgb/1341841601.529994.png
1341841601.565831 rgb/1341841601.565831.png
1341841601.597609 rgb/1341841601.597609.png
1341841601.629909 rgb/1341841601.629909.png
1341841601.666831 rgb/1341841601.666831.png
1341841601.697635 rgb/1341841601.697635.png
1341841601.733826 rgb/1341841601.733826.png
1341841601.765718 rgb/1341841601.765718.png
1341841601.797718 rgb/1341841601.797718.png
1341841601.833796 rgb/1341841601.833796.png
1341841601.865735 rgb/1341841601.865735.png
1341841601.901914 rgb/1341841601.901914.png
1341841601.934011 rgb/1341841601.934011.png
1341841601.965778 rgb/1341841601.965778.png
1341841602.001788 rgb/1341841602.001788.png
1341841602.033876 rgb/1341841602.033876.png
1341841602.069668 rgb/1341841602.069668.png
1341841602.101857 rgb/1341841602.101857.png
1341841602.133666 rgb/1341841602.133666.png
1341841602.169709 rgb/1341841602.169709.png
1341841602.202227 rgb/1341841602.202227.png
1341841602.237863 rgb/1341841602.237863.png
1341841602.269722 rgb/1341841602.269722.png
1341841602.301703 rgb/1341841602.301703.png
1341841602.337795 rgb/1341841602.337795.png
1341841602.369745 rgb/1341841602.369745.png
1341841602.401658 rgb/1341841602.401658.png
1341841602.437831 rgb/1341841602.437831.png
1341841602.469728 rgb/1341841602.469728.png
1341841602.505790 rgb/1341841602.505790.png
1341841602.537740 rgb/1341841602.537740.png
1341841602.569925 rgb/1341841602.569925.png
1341841602.598708 rgb/1341841602.598708.png
1341841602.630910 rgb/1341841602.630910.png
1341841602.666887 rgb/1341841602.666887.png
1341841602.698865 rgb/1341841602.698865.png
1341841602.730724 rgb/1341841602.730724.png
1341841602.766817 rgb/1341841602.766817.png
1341841602.798815 rgb/1341841602.798815.png
1341841602.834782 rgb/1341841602.834782.png
1341841602.866663 rgb/1341841602.866663.png
1341841602.898749 rgb/1341841602.898749.png
1341841602.934890 rgb/1341841602.934890.png
1341841602.966685 rgb/1341841602.966685.png
1341841602.998898 rgb/1341841602.998898.png
1341841603.034725 rgb/1341841603.034725.png
1341841603.066799 rgb/1341841603.066799.png
1341841603.102853 rgb/1341841603.102853.png
1341841603.134724 rgb/1341841603.134724.png
1341841603.166804 rgb/1341841603.166804.png
1341841603.202677 rgb/1341841603.202677.png
1341841603.234699 rgb/1341841603.234699.png
1341841603.266694 rgb/1341841603.266694.png
1341841603.302844 rgb/1341841603.302844.png
1341841603.334787 rgb/1341841603.334787.png
1341841603.370589 rgb/1341841603.370589.png
1341841603.402889 rgb/1341841603.402889.png
1341841603.434676 rgb/1341841603.434676.png
1341841603.470798 rgb/1341841603.470798.png
1341841603.502714 rgb/1341841603.502714.png
1341841603.538800 rgb/1341841603.538800.png
1341841603.570671 rgb/1341841603.570671.png
1341841603.602908 rgb/1341841603.602908.png
1341841603.638773 rgb/1341841603.638773.png
1341841603.670924 rgb/1341841603.670924.png
1341841603.702723 rgb/1341841603.702723.png
1341841603.738940 rgb/1341841603.738940.png
1341841603.770662 rgb/1341841603.770662.png
1341841603.806719 rgb/1341841603.806719.png
1341841603.839731 rgb/1341841603.839731.png
1341841603.870769 rgb/1341841603.870769.png
1341841603.906886 rgb/1341841603.906886.png
1341841603.938716 rgb/1341841603.938716.png
1341841603.970798 rgb/1341841603.970798.png
1341841604.006666 rgb/1341841604.006666.png
1341841604.038723 rgb/1341841604.038723.png
1341841604.075578 rgb/1341841604.075578.png
1341841604.113745 rgb/1341841604.113745.png
1341841604.138830 rgb/1341841604.138830.png
1341841604.174889 rgb/1341841604.174889.png
1341841604.206775 rgb/1341841604.206775.png
1341841604.238806 rgb/1341841604.238806.png
1341841604.274719 rgb/1341841604.274719.png
1341841604.306746 rgb/1341841604.306746.png
1341841604.342826 rgb/1341841604.342826.png
1341841604.374955 rgb/1341841604.374955.png
1341841604.406743 rgb/1341841604.406743.png
1341841604.442899 rgb/1341841604.442899.png
1341841604.475095 rgb/1341841604.475095.png
1341841604.510916 rgb/1341841604.510916.png
1341841604.542774 rgb/1341841604.542774.png
1341841604.574865 rgb/1341841604.574865.png
1341841604.610864 rgb/1341841604.610864.png
1341841604.642673 rgb/1341841604.642673.png
1341841604.674744 rgb/1341841604.674744.png
1341841604.710785 rgb/1341841604.710785.png
1341841604.742913 rgb/1341841604.742913.png
1341841604.778830 rgb/1341841604.778830.png
1341841604.810837 rgb/1341841604.810837.png
1341841604.843027 rgb/1341841604.843027.png
1341841604.878893 rgb/1341841604.878893.png
1341841604.910847 rgb/1341841604.910847.png
1341841604.942774 rgb/1341841604.942774.png
1341841604.978749 rgb/1341841604.978749.png
1341841605.010890 rgb/1341841605.010890.png
1341841605.046904 rgb/1341841605.046904.png
1341841605.078666 rgb/1341841605.078666.png
1341841605.110646 rgb/1341841605.110646.png
1341841605.146704 rgb/1341841605.146704.png
1341841605.178870 rgb/1341841605.178870.png
1341841605.210953 rgb/1341841605.210953.png
1341841605.246688 rgb/1341841605.246688.png
1341841605.278664 rgb/1341841605.278664.png
1341841605.314731 rgb/1341841605.314731.png
1341841605.346924 rgb/1341841605.346924.png
1341841605.378738 rgb/1341841605.378738.png
1341841605.414808 rgb/1341841605.414808.png
1341841605.446935 rgb/1341841605.446935.png
1341841605.478935 rgb/1341841605.478935.png
1341841605.514658 rgb/1341841605.514658.png
1341841605.546835 rgb/1341841605.546835.png
1341841605.582681 rgb/1341841605.582681.png
1341841605.614948 rgb/1341841605.614948.png
1341841605.646973 rgb/1341841605.646973.png
1341841605.682776 rgb/1341841605.682776.png
1341841605.714769 rgb/1341841605.714769.png
1341841605.750842 rgb/1341841605.750842.png
1341841605.782845 rgb/1341841605.782845.png
1341841605.814751 rgb/1341841605.814751.png
1341841605.850798 rgb/1341841605.850798.png
1341841605.882840 rgb/1341841605.882840.png
1341841605.924852 rgb/1341841605.924852.png
1341841605.951018 rgb/1341841605.951018.png
1341841605.983056 rgb/1341841605.983056.png
